407	624
248	658
855	722
469	553
998	709
515	365
492	242
812	53
102	529
440	587
378	644
509	82
335	658
199	553
766	635
647	701
862	192
585	508
879	149
379	246
667	1022
143	336
485	645
703	216
294	157
826	703
658	994
218	240
499	71
355	703
122	966
399	849
826	528
977	33
578	133
448	531
760	413
965	239
763	261
100	169
1015	769
529	851
792	195
405	29
201	998
1013	723
155	832
627	41
916	1012
238	769
801	497
371	453
662	433
52	122
69	704
59	431
970	450
510	248
917	999
143	962
410	282
494	308
695	293
263	580
106	1012
467	65
907	552
717	696
445	287
221	651
90	781
113	232
416	565
465	629
560	781
147	198
920	519
929	598
414	635
180	51
773	131
463	1020
13	569
295	119
241	309
901	219
538	163
719	1015
0	459
923	22
135	817
672	639
572	185
46	710
648	620
544	193
535	990
325	234
667	661
604	452
44	370
468	396
192	115
916	158
44	572
503	97
650	760
687	561
983	727
436	625
110	268
245	76
392	764
424	206
356	176
997	485
369	284
630	314
357	365
893	119
580	680
655	81
863	652
301	683
774	356
694	613
458	922
901	474
778	506
406	314
844	0
784	980
154	748
1004	185
987	920
442	350
600	431
389	522
248	704
100	500
426	712
279	222
529	56
573	240
903	124
959	554
753	608
72	82
573	322
80	1
503	999
730	816
175	269
245	460
341	848
505	33
1007	101
28	341
1007	911
703	14
894	1012
233	891
345	662
883	922
31	813
14	298
552	529
33	525
554	735
715	97
5	30
180	771
1007	313
775	401
485	407
263	889
543	385
679	143
182	235
229	590
1013	27
467	943
69	267
172	419
95	878
148	928
923	710
8	84
131	855
999	332
823	578
747	370
0	431
355	353
100	745
258	983
53	526
175	259
355	254
632	124
874	17
599	271
510	4
383	220
665	823
50	321
579	543
796	949
555	871
751	824
819	708
646	1021
1014	610
623	451
90	978
776	651
805	480
143	474
299	863
120	225
437	883
988	742
8	950
249	770
7	61
440	616
810	843
678	790
935	192
1003	652
782	516
60	875
874	227
371	287
714	250
591	267
948	742
290	649
970	223
370	386
414	479
80	229
903	889
866	831
279	485
423	567
1020	66
755	17
552	539
948	101
211	116
341	471
528	796
236	320
945	590
858	853
402	450
236	688
69	608
952	452
120	381
842	316
706	115
749	426
347	736
828	899
408	336
656	965
735	316
580	198
506	395
16	769
490	427
661	578
900	259
142	549
426	296
551	591
492	920
709	291
385	983
61	469
493	943
84	825
542	114
768	964
800	643
153	754
9	27
865	654
865	571
435	658
473	215
986	677
364	976
362	900
470	10
40	517
335	772
762	24
622	215
418	529
804	289
304	426
0	64
808	258
200	764
245	292
571	613
868	113
986	896
869	946
322	638
909	1012
960	685
212	609
214	159
1009	217
744	265
920	651
811	100
169	131
878	623
498	389
654	528
154	565
1016	457
374	940
1021	954
931	300
278	832
557	441
479	327
292	975
164	390
797	797
379	192
66	448
187	254
364	658
78	1007
386	2
991	396
132	646
105	305
669	805
596	687
43	527
407	994
516	698
152	406
70	153
889	989
424	816
735	846
493	302
611	394
175	560
648	144
330	418
36	306
492	616
549	996
789	345
961	191
807	733
678	2
585	908
651	664
241	34
911	254
126	566
140	547
539	90
1009	13
216	2
854	659
937	795
536	781
165	2
357	232
429	34
422	277
962	610
494	825
877	991
711	195
399	62
559	506
115	752
198	614
669	493
100	751
945	721
156	226
795	861
857	360
103	130
973	237
519	246
228	46
975	543
250	39
362	904
913	393
289	425
285	15
289	394
788	458
227	392
241	639
995	785
125	568
41	22
946	312
901	984
578	771
248	700
903	121
629	593
294	746
1020	64
929	755
510	755
813	767
63	732
494	428
18	250
905	900
171	72
170	962
893	358
352	186
824	25
5	728
457	473
573	914
595	962
309	360
774	643
440	530
993	430
60	809
200	771
976	326
776	159
558	39
87	1004
473	550
712	285
778	84
817	540
560	717
515	532
741	328
887	488
69	190
873	603
438	236
735	990
328	650
644	257
731	451
861	456
169	714
726	734
227	458
239	329
44	353
546	270
863	647
774	243
279	83
381	202
813	788
909	94
104	181
336	387
153	649
13	994
205	866
8	924
911	334
17	59
364	884
601	249
616	317
285	214
152	423
431	70
436	324
985	806
972	728
848	895
1012	672
614	271
765	111
462	338
587	331
176	505
496	263
803	50
0	634
404	442
644	355
632	209
27	1004
532	72
283	381
553	522
646	781
718	391
325	296
70	154
99	954
569	725
570	866
1024	430
993	938
452	453
900	437
915	199
10	683
615	809
253	359
11	632
248	654
390	206
295	628
601	194
244	645
469	810
322	123
700	869
900	806
968	21
369	795
569	910
417	414
274	711
69	520
687	36
50	209
374	290
747	910
68	378
422	581
741	143
398	547
14	67
18	189
3	981
421	191
205	661
64	553
495	577
212	91
172	821
351	1022
536	48
161	655
82	233
41	178
412	850
190	28
457	808
370	589
626	183
594	210
288	154
800	698
367	758
812	1
711	196
823	439
684	517
194	217
553	484
537	45
191	827
522	473
350	245
498	367
145	928
675	893
817	213
208	347
1001	884
121	86
638	269
6	782
69	286
781	91
54	954
389	865
12	491
622	1002
910	862
191	656
949	63
1002	699
509	533
850	152
849	354
209	519
39	851
487	704
484	857
308	350
709	810
653	241
921	800
703	304
621	703
411	733
341	463
845	868
362	926
397	394
741	804
476	617
570	895
324	762
351	192
951	413
619	821
854	60
554	388
998	3
942	48
313	608
504	726
418	106
124	780
479	1001
463	471
494	364
787	1016
168	266
533	373
245	698
711	276
68	2
321	786
203	228
63	410
956	908
568	429
394	673
452	542
903	778
728	720
946	275
979	212
857	694
906	960
343	693
385	59
220	928
190	845
454	600
527	37
613	87
841	234
133	75
559	80
906	199
414	818
361	458
199	172
919	480
417	365
260	557
405	314
902	791
35	441
6	585
735	912
1003	230
260	650
85	267
284	463
425	211
800	370
674	527
428	908
517	686
827	189
78	350
239	272
945	130
794	916
971	624
814	337
456	433
626	869
951	130
469	75
733	937
481	936
770	283
74	347
683	861
72	200
189	996
849	170
608	937
689	29
821	861
186	10
162	1023
993	35
788	71
663	171
891	588
85	582
1017	93
0	343
613	940
286	966
372	869
432	309
303	743
104	481
479	807
37	628
296	22
709	599
941	334
638	550
458	211
271	860
199	772
113	106
937	426
977	445
11	479
508	530
306	480
495	414
912	1011
937	84
510	619
6	935
8	284
364	617
394	691
374	45
1015	577
347	592
555	281
1010	255
700	986
369	195
1002	508
580	806
909	717
881	1006
908	155
967	1010
126	901
742	294
760	980
